artist_name,headline,link,announcement_date,start_date,end_date,venue_name,venue_city,venue_type,venue_nation,last_tour_gross,last_tickets_sold,tour_announcement
Foo Fighters,Foo Fighters Announce UK Tour Dates,https://news.pollstar.com/2023/06/27/foo-fighters-announce-uk-tour-dates/,2023-06-27,2024-06-13,2024-06-27,Principality Stadium,"Cardiff, UK",Stadium,FALSE,,,TRUE
Foo Fighters,Foo Fighters Announce UK Tour Dates,https://news.pollstar.com/2023/06/27/foo-fighters-announce-uk-tour-dates/,2023-06-27,2024-06-13,2024-06-27,Villa Park,"Birmingham, UK",Other,FALSE,,,TRUE
Taylor Swift,"Taylor Swift Adds 9 Dates To ‘Eras Tour,’ Including Another Night At SoFi Stadium",https://news.pollstar.com/2023/06/27/taylor-swift-adds-9-dates-to-eras-tour-including-another-night-at-sofi-stadium/,2023-06-27,2024-05-11,2024-08-15,SoFi Stadium,"Inglewood, California",Stadium,FALSE,,,TRUE
Taylor Swift,"Taylor Swift Adds 9 Dates To ‘Eras Tour,’ Including Another Night At SoFi Stadium",https://news.pollstar.com/2023/06/27/taylor-swift-adds-9-dates-to-eras-tour-including-another-night-at-sofi-stadium/,2023-06-27,2024-05-11,2024-08-15,"Paris, France",Paris La Défense Arena,Other,FALSE,,,TRUE
Taylor Swift,"Taylor Swift Adds 9 Dates To ‘Eras Tour,’ Including Another Night At SoFi Stadium",https://news.pollstar.com/2023/06/27/taylor-swift-adds-9-dates-to-eras-tour-including-another-night-at-sofi-stadium/,2023-06-27,2024-05-11,2024-08-15,"Stockholm, Sweden",Friends Arena,Other,FALSE,,,TRUE
Taylor Swift,"Taylor Swift Adds 9 Dates To ‘Eras Tour,’ Including Another Night At SoFi Stadium",https://news.pollstar.com/2023/06/27/taylor-swift-adds-9-dates-to-eras-tour-including-another-night-at-sofi-stadium/,2023-06-27,2024-05-11,2024-08-15,"Hamburg, Germany",Volkssparkstadion,Other,FALSE,,,TRUE
Taylor Swift,"Taylor Swift Adds 9 Dates To ‘Eras Tour,’ Including Another Night At SoFi Stadium",https://news.pollstar.com/2023/06/27/taylor-swift-adds-9-dates-to-eras-tour-including-another-night-at-sofi-stadium/,2023-06-27,2024-05-11,2024-08-15,"Munich, Germany",Olympiastadion,Other,FALSE,,,TRUE
Taylor Swift,"Taylor Swift Adds 9 Dates To ‘Eras Tour,’ Including Another Night At SoFi Stadium",https://news.pollstar.com/2023/06/27/taylor-swift-adds-9-dates-to-eras-tour-including-another-night-at-sofi-stadium/,2023-06-27,2024-05-11,2024-08-15,"Warsaw, Poland",PGE Narodowy,Club,FALSE,,,TRUE
Taylor Swift,"Taylor Swift Adds 9 Dates To ‘Eras Tour,’ Including Another Night At SoFi Stadium",https://news.pollstar.com/2023/06/27/taylor-swift-adds-9-dates-to-eras-tour-including-another-night-at-sofi-stadium/,2023-06-27,2024-05-11,2024-08-15,"Vienna, Austria",Ernst-Happel-Stadion,Other,FALSE,,,TRUE
Taylor Swift,"Taylor Swift Adds 9 Dates To ‘Eras Tour,’ Including Another Night At SoFi Stadium",https://news.pollstar.com/2023/06/27/taylor-swift-adds-9-dates-to-eras-tour-including-another-night-at-sofi-stadium/,2023-06-27,2024-05-11,2024-08-15,"London, United Kingdom",Wembley Stadium,Other,FALSE,,,TRUE
The Hails,The Hails Unveil September Headline Tour Dates,https://news.pollstar.com/2023/06/15/the-hails-unveil-september-headline-tour-dates/,2023-06-15,2023-09-14,2023-09-30,DC9,"Washington, DC",Club,FALSE,,,TRUE
The Hails,The Hails Unveil September Headline Tour Dates,https://news.pollstar.com/2023/06/15/the-hails-unveil-september-headline-tour-dates/,2023-06-15,2023-09-14,2023-09-30,Kung Fu Necktie,"Philadelphia, PA",Club,FALSE,,,TRUE
The Hails,The Hails Unveil September Headline Tour Dates,https://news.pollstar.com/2023/06/15/the-hails-unveil-september-headline-tour-dates/,2023-06-15,2023-09-14,2023-09-30,Mercury Lounge,"New York, NY",Other,FALSE,,,TRUE
The Hails,The Hails Unveil September Headline Tour Dates,https://news.pollstar.com/2023/06/15/the-hails-unveil-september-headline-tour-dates/,2023-06-15,2023-09-14,2023-09-30,Middle East (Upstairs),"Boston, MA",Other,FALSE,,,TRUE
The Hails,The Hails Unveil September Headline Tour Dates,https://news.pollstar.com/2023/06/15/the-hails-unveil-september-headline-tour-dates/,2023-06-15,2023-09-14,2023-09-30,Foundry,"Cleveland, OH",Club,FALSE,,,TRUE
The Hails,The Hails Unveil September Headline Tour Dates,https://news.pollstar.com/2023/06/15/the-hails-unveil-september-headline-tour-dates/,2023-06-15,2023-09-14,2023-09-30,Beat Kitchen,"Chicago, IL",Club,FALSE,,,TRUE
The Hails,The Hails Unveil September Headline Tour Dates,https://news.pollstar.com/2023/06/15/the-hails-unveil-september-headline-tour-dates/,2023-06-15,2023-09-14,2023-09-30,The End,"Nashville, TN",Amphitheater,LYV,,,TRUE
The Hails,The Hails Unveil September Headline Tour Dates,https://news.pollstar.com/2023/06/15/the-hails-unveil-september-headline-tour-dates/,2023-06-15,2023-09-14,2023-09-30,"Atlanta, GA#",The Vinyl,Other,FALSE,,,TRUE
The Hails,The Hails Unveil September Headline Tour Dates,https://news.pollstar.com/2023/06/15/the-hails-unveil-september-headline-tour-dates/,2023-06-15,2023-09-14,2023-09-30,"Orlando, FL#",Will’s Pub,Other,FALSE,,,TRUE
The Hails,The Hails Unveil September Headline Tour Dates,https://news.pollstar.com/2023/06/15/the-hails-unveil-september-headline-tour-dates/,2023-06-15,2023-09-14,2023-09-30,"Gainesville, FL#",High Dive,Other,FALSE,,,TRUE
The Hails,The Hails Unveil September Headline Tour Dates,https://news.pollstar.com/2023/06/15/the-hails-unveil-september-headline-tour-dates/,2023-06-15,2023-09-14,2023-09-30,"Tampa, FL#",Crowbar,Other,FALSE,,,TRUE
The Hails,The Hails Unveil September Headline Tour Dates,https://news.pollstar.com/2023/06/15/the-hails-unveil-september-headline-tour-dates/,2023-06-15,2023-09-14,2023-09-30,"Miami, FL#",The Ground,Other,FALSE,,,TRUE
‘Day Of The deadmau5’ Returns In Fall,‘Day Of The deadmau5’ Returns In Fall,https://news.pollstar.com/2023/06/13/day-of-the-deadmau5-returns-in-fall/,2023-06-13,2023-10-21,2023-11-04,The Midway Block Party,"San Francisco, CA",Other,FALSE,,,TRUE
‘Day Of The deadmau5’ Returns In Fall,‘Day Of The deadmau5’ Returns In Fall,https://news.pollstar.com/2023/06/13/day-of-the-deadmau5-returns-in-fall/,2023-06-13,2023-10-21,2023-11-04,Radius,"Chicago, IL",Club,FALSE,,,TRUE
‘Day Of The deadmau5’ Returns In Fall,‘Day Of The deadmau5’ Returns In Fall,https://news.pollstar.com/2023/06/13/day-of-the-deadmau5-returns-in-fall/,2023-06-13,2023-10-21,2023-11-04,Radius,"Chicago, IL",Club,FALSE,,,TRUE
‘Day Of The deadmau5’ Returns In Fall,‘Day Of The deadmau5’ Returns In Fall,https://news.pollstar.com/2023/06/13/day-of-the-deadmau5-returns-in-fall/,2023-06-13,2023-10-21,2023-11-04,Pepsi Center,"Mexico City, MX",Arena,FALSE,,,TRUE
‘Day Of The deadmau5’ Returns In Fall,‘Day Of The deadmau5’ Returns In Fall,https://news.pollstar.com/2023/06/13/day-of-the-deadmau5-returns-in-fall/,2023-06-13,2023-10-21,2023-11-04,Red Rocks,"Morrison, CO",Amphitheater,FALSE,,,TRUE
‘Day Of The deadmau5’ Returns In Fall,‘Day Of The deadmau5’ Returns In Fall,https://news.pollstar.com/2023/06/13/day-of-the-deadmau5-returns-in-fall/,2023-06-13,2023-10-21,2023-11-04,Red Rocks,"Morrison, CO",Amphitheater,FALSE,,,TRUE
Coldplay,Coldplay Add Six New Asian Dates For 2024,https://news.pollstar.com/2023/06/12/coldplay-add-six-new-asian-dates-for-2024/,2023-06-12,2023-01-19,2023-02-03,Manila,Philippine Arena,Other,FALSE,,,TRUE
Coldplay,Coldplay Add Six New Asian Dates For 2024,https://news.pollstar.com/2023/06/12/coldplay-add-six-new-asian-dates-for-2024/,2023-06-12,2023-01-19,2023-02-03,Singapore,Singapore National Stadium,Stadium,FALSE,,,TRUE
Coldplay,Coldplay Add Six New Asian Dates For 2024,https://news.pollstar.com/2023/06/12/coldplay-add-six-new-asian-dates-for-2024/,2023-06-12,2023-01-19,2023-02-03,Singapore,Singapore National Stadium,Stadium,FALSE,,,TRUE
Coldplay,Coldplay Add Six New Asian Dates For 2024,https://news.pollstar.com/2023/06/12/coldplay-add-six-new-asian-dates-for-2024/,2023-06-12,2023-01-19,2023-02-03,Singapore,Singapore National Stadium,Stadium,FALSE,,,TRUE
Coldplay,Coldplay Add Six New Asian Dates For 2024,https://news.pollstar.com/2023/06/12/coldplay-add-six-new-asian-dates-for-2024/,2023-06-12,2023-01-19,2023-02-03,Singapore,Singapore National Stadium,Stadium,FALSE,,,TRUE
Coldplay,Coldplay Add Six New Asian Dates For 2024,https://news.pollstar.com/2023/06/12/coldplay-add-six-new-asian-dates-for-2024/,2023-06-12,2023-01-19,2023-02-03,Bangkok,Rajamangala National Stadium,Other,FALSE,,,TRUE
Matt Rife To Embark On Massive Comedy Tour Across North America,"Matt Rife To Embark On Massive Comedy Tour Across North America, Australia, Europe",https://news.pollstar.com/2023/06/06/matt-rife-to-embark-on-massive-comedy-tour-across-north-america-australia-europe/,2023-06-06,2023-07-20,2024-10-20,Hayden Homes Amphitheater - SOLD OUT,"Bend, OR",Amphitheater,LYV,,,TRUE
Matt Rife To Embark On Massive Comedy Tour Across North America,"Matt Rife To Embark On Massive Comedy Tour Across North America, Australia, Europe",https://news.pollstar.com/2023/06/06/matt-rife-to-embark-on-massive-comedy-tour-across-north-america-australia-europe/,2023-06-06,2023-07-20,2024-10-20,Historic Elsinore Theatre - SOLD OUT,"Salem, OR",Other,FALSE,,,TRUE
Matt Rife To Embark On Massive Comedy Tour Across North America,"Matt Rife To Embark On Massive Comedy Tour Across North America, Australia, Europe",https://news.pollstar.com/2023/06/06/matt-rife-to-embark-on-massive-comedy-tour-across-north-america-australia-europe/,2023-06-06,2023-07-20,2024-10-20,Pantages Theatre - SOLD OUT,"Tacoma, WA",Theater,FALSE,,,TRUE
Matt Rife To Embark On Massive Comedy Tour Across North America,"Matt Rife To Embark On Massive Comedy Tour Across North America, Australia, Europe",https://news.pollstar.com/2023/06/06/matt-rife-to-embark-on-massive-comedy-tour-across-north-america-australia-europe/,2023-06-06,2023-07-20,2024-10-20,Martin Woldson Theater at The Fox,"Spokane, WA",Theater,FALSE,,,TRUE
Matt Rife To Embark On Massive Comedy Tour Across North America,"Matt Rife To Embark On Massive Comedy Tour Across North America, Australia, Europe",https://news.pollstar.com/2023/06/06/matt-rife-to-embark-on-massive-comedy-tour-across-north-america-australia-europe/,2023-06-06,2023-07-20,2024-10-20,Chrysler Hall Theatre,"Norfolk, VA",Auditorium,FALSE,,,TRUE
Matt Rife To Embark On Massive Comedy Tour Across North America,"Matt Rife To Embark On Massive Comedy Tour Across North America, Australia, Europe",https://news.pollstar.com/2023/06/06/matt-rife-to-embark-on-massive-comedy-tour-across-north-america-australia-europe/,2023-06-06,2023-07-20,2024-10-20,del Lago Resort & Casino - SOLD OUT,"Waterloo, NY",Other,FALSE,,,TRUE
Matt Rife To Embark On Massive Comedy Tour Across North America,"Matt Rife To Embark On Massive Comedy Tour Across North America, Australia, Europe",https://news.pollstar.com/2023/06/06/matt-rife-to-embark-on-massive-comedy-tour-across-north-america-australia-europe/,2023-06-06,2023-07-20,2024-10-20,del Lago Resort & Casino - SOLD OUT *”,"Waterloo, NY",Other,FALSE,,,TRUE
Matt Rife To Embark On Massive Comedy Tour Across North America,"Matt Rife To Embark On Massive Comedy Tour Across North America, Australia, Europe",https://news.pollstar.com/2023/06/06/matt-rife-to-embark-on-massive-comedy-tour-across-north-america-australia-europe/,2023-06-06,2023-07-20,2024-10-20,del Lago Resort & Casino - SOLD OUT,"Waterloo, NY",Other,FALSE,,,TRUE
Matt Rife To Embark On Massive Comedy Tour Across North America,"Matt Rife To Embark On Massive Comedy Tour Across North America, Australia, Europe",https://news.pollstar.com/2023/06/06/matt-rife-to-embark-on-massive-comedy-tour-across-north-america-australia-europe/,2023-06-06,2023-07-20,2024-10-20,Fallsview Casino Resort -SOLD OUT,"Niagara, ON",Other,FALSE,,,TRUE
Matt Rife To Embark On Massive Comedy Tour Across North America,"Matt Rife To Embark On Massive Comedy Tour Across North America, Australia, Europe",https://news.pollstar.com/2023/06/06/matt-rife-to-embark-on-massive-comedy-tour-across-north-america-australia-europe/,2023-06-06,2023-07-20,2024-10-20,Fallsview Casino Resort - SOLD OUT,"Niagara, ON",Other,FALSE,,,TRUE
Matt Rife To Embark On Massive Comedy Tour Across North America,"Matt Rife To Embark On Massive Comedy Tour Across North America, Australia, Europe",https://news.pollstar.com/2023/06/06/matt-rife-to-embark-on-massive-comedy-tour-across-north-america-australia-europe/,2023-06-06,2023-07-20,2024-10-20,Ocean Casino Resort - SOLD OUT,"Atlantic City, NJ",Other,FALSE,,,TRUE
Matt Rife To Embark On Massive Comedy Tour Across North America,"Matt Rife To Embark On Massive Comedy Tour Across North America, Australia, Europe",https://news.pollstar.com/2023/06/06/matt-rife-to-embark-on-massive-comedy-tour-across-north-america-australia-europe/,2023-06-06,2023-07-20,2024-10-20,Ocean Casino Resort - SOLD OUT,"Atlantic City, NJ",Other,FALSE,,,TRUE
Matt Rife To Embark On Massive Comedy Tour Across North America,"Matt Rife To Embark On Massive Comedy Tour Across North America, Australia, Europe",https://news.pollstar.com/2023/06/06/matt-rife-to-embark-on-massive-comedy-tour-across-north-america-australia-europe/,2023-06-06,2023-07-20,2024-10-20,Ocean Casino Resort - SOLD OUT,"Atlantic City, NJ",Other,FALSE,,,TRUE
Matt Rife To Embark On Massive Comedy Tour Across North America,"Matt Rife To Embark On Massive Comedy Tour Across North America, Australia, Europe",https://news.pollstar.com/2023/06/06/matt-rife-to-embark-on-massive-comedy-tour-across-north-america-australia-europe/,2023-06-06,2023-07-20,2024-10-20,Fantasy Springs Resort Casino,"Indio, CA",Club,FALSE,,,TRUE
Matt Rife To Embark On Massive Comedy Tour Across North America,"Matt Rife To Embark On Massive Comedy Tour Across North America, Australia, Europe",https://news.pollstar.com/2023/06/06/matt-rife-to-embark-on-massive-comedy-tour-across-north-america-australia-europe/,2023-06-06,2023-07-20,2024-10-20,Fantasy Springs Resort Casino - SOLD OUT,"Indio, CA",Other,FALSE,,,TRUE
Matt Rife To Embark On Massive Comedy Tour Across North America,"Matt Rife To Embark On Massive Comedy Tour Across North America, Australia, Europe",https://news.pollstar.com/2023/06/06/matt-rife-to-embark-on-massive-comedy-tour-across-north-america-australia-europe/,2023-06-06,2023-07-20,2024-10-20,The Chelsea at The Cosmopolitan of Las Vegas,"Las Vegas, NV",Theater,FALSE,,,TRUE
Matt Rife To Embark On Massive Comedy Tour Across North America,"Matt Rife To Embark On Massive Comedy Tour Across North America, Australia, Europe",https://news.pollstar.com/2023/06/06/matt-rife-to-embark-on-massive-comedy-tour-across-north-america-australia-europe/,2023-06-06,2023-07-20,2024-10-20,The Chelsea at The Cosmopolitan of Las Vegas,"Las Vegas, NV",Theater,FALSE,,,TRUE
Matt Rife To Embark On Massive Comedy Tour Across North America,"Matt Rife To Embark On Massive Comedy Tour Across North America, Australia, Europe",https://news.pollstar.com/2023/06/06/matt-rife-to-embark-on-massive-comedy-tour-across-north-america-australia-europe/,2023-06-06,2023-07-20,2024-10-20,DAR Constitution Hall - LIVE TAPING,"Washington, DC",Other,FALSE,,,TRUE
Matt Rife To Embark On Massive Comedy Tour Across North America,"Matt Rife To Embark On Massive Comedy Tour Across North America, Australia, Europe",https://news.pollstar.com/2023/06/06/matt-rife-to-embark-on-massive-comedy-tour-across-north-america-australia-europe/,2023-06-06,2023-07-20,2024-10-20,DAR Constitution Hall - LIVE TAPING,"Washington, DC",Other,FALSE,,,TRUE
Matt Rife To Embark On Massive Comedy Tour Across North America,"Matt Rife To Embark On Massive Comedy Tour Across North America, Australia, Europe",https://news.pollstar.com/2023/06/06/matt-rife-to-embark-on-massive-comedy-tour-across-north-america-australia-europe/,2023-06-06,2023-07-20,2024-10-20,William Saroyan Theatre,"Fresno, CA",Theater,FALSE,,,TRUE
Matt Rife To Embark On Massive Comedy Tour Across North America,"Matt Rife To Embark On Massive Comedy Tour Across North America, Australia, Europe",https://news.pollstar.com/2023/06/06/matt-rife-to-embark-on-massive-comedy-tour-across-north-america-australia-europe/,2023-06-06,2023-07-20,2024-10-20,San Diego Civic Theatre,"San Diego, CA",Theater,FALSE,,,TRUE
Matt Rife To Embark On Massive Comedy Tour Across North America,"Matt Rife To Embark On Massive Comedy Tour Across North America, Australia, Europe",https://news.pollstar.com/2023/06/06/matt-rife-to-embark-on-massive-comedy-tour-across-north-america-australia-europe/,2023-06-06,2023-07-20,2024-10-20,Fox Performing Arts Center,"Riverside, CA",Other,FALSE,,,TRUE
Matt Rife To Embark On Massive Comedy Tour Across North America,"Matt Rife To Embark On Massive Comedy Tour Across North America, Australia, Europe",https://news.pollstar.com/2023/06/06/matt-rife-to-embark-on-massive-comedy-tour-across-north-america-australia-europe/,2023-06-06,2023-07-20,2024-10-20,Dr. Phillips Center for the Performing Arts,"Orlando, FL",Theater,FALSE,,,TRUE
Matt Rife To Embark On Massive Comedy Tour Across North America,"Matt Rife To Embark On Massive Comedy Tour Across North America, Australia, Europe",https://news.pollstar.com/2023/06/06/matt-rife-to-embark-on-massive-comedy-tour-across-north-america-australia-europe/,2023-06-06,2023-07-20,2024-10-20,Duke Energy Center for the Arts - Mahaffey Theater,"St. Petersburg, FL",Theater,FALSE,,,TRUE
Matt Rife To Embark On Massive Comedy Tour Across North America,"Matt Rife To Embark On Massive Comedy Tour Across North America, Australia, Europe",https://news.pollstar.com/2023/06/06/matt-rife-to-embark-on-massive-comedy-tour-across-north-america-australia-europe/,2023-06-06,2023-07-20,2024-10-20,Hard Rock Live,"Hollywood, FL",Theater,FALSE,,,TRUE
Matt Rife To Embark On Massive Comedy Tour Across North America,"Matt Rife To Embark On Massive Comedy Tour Across North America, Australia, Europe",https://news.pollstar.com/2023/06/06/matt-rife-to-embark-on-massive-comedy-tour-across-north-america-australia-europe/,2023-06-06,2023-07-20,2024-10-20,Moran Theater,"Jacksonville, FL",Theater,FALSE,,,TRUE
Matt Rife To Embark On Massive Comedy Tour Across North America,"Matt Rife To Embark On Massive Comedy Tour Across North America, Australia, Europe",https://news.pollstar.com/2023/06/06/matt-rife-to-embark-on-massive-comedy-tour-across-north-america-australia-europe/,2023-06-06,2023-07-20,2024-10-20,Saenger Theatre,"Pensacola, FL",Theater,FALSE,,,TRUE
Matt Rife To Embark On Massive Comedy Tour Across North America,"Matt Rife To Embark On Massive Comedy Tour Across North America, Australia, Europe",https://news.pollstar.com/2023/06/06/matt-rife-to-embark-on-massive-comedy-tour-across-north-america-australia-europe/,2023-06-06,2023-07-20,2024-10-20,Palace Theatre,"Columbus, OH",Theater,FALSE,,,TRUE
Matt Rife To Embark On Massive Comedy Tour Across North America,"Matt Rife To Embark On Massive Comedy Tour Across North America, Australia, Europe",https://news.pollstar.com/2023/06/06/matt-rife-to-embark-on-massive-comedy-tour-across-north-america-australia-europe/,2023-06-06,2023-07-20,2024-10-20,The Andrew J Brady Music Center,"Cincinnati, OH",Amphitheater,LYV,,,TRUE
Matt Rife To Embark On Massive Comedy Tour Across North America,"Matt Rife To Embark On Massive Comedy Tour Across North America, Australia, Europe",https://news.pollstar.com/2023/06/06/matt-rife-to-embark-on-massive-comedy-tour-across-north-america-australia-europe/,2023-06-06,2023-07-20,2024-10-20,Akron Civic Theater,"Akron, OH",Theater,FALSE,,,TRUE
Matt Rife To Embark On Massive Comedy Tour Across North America,"Matt Rife To Embark On Massive Comedy Tour Across North America, Australia, Europe",https://news.pollstar.com/2023/06/06/matt-rife-to-embark-on-massive-comedy-tour-across-north-america-australia-europe/,2023-06-06,2023-07-20,2024-10-20,Murat Theatre at Old National Centre,"Indianapolis, IN",Theater,FALSE,,,TRUE
Matt Rife To Embark On Massive Comedy Tour Across North America,"Matt Rife To Embark On Massive Comedy Tour Across North America, Australia, Europe",https://news.pollstar.com/2023/06/06/matt-rife-to-embark-on-massive-comedy-tour-across-north-america-australia-europe/,2023-06-06,2023-07-20,2024-10-20,Stifel Theatre,"St. Louis, MO",Theater,FALSE,,,TRUE
Matt Rife To Embark On Massive Comedy Tour Across North America,"Matt Rife To Embark On Massive Comedy Tour Across North America, Australia, Europe",https://news.pollstar.com/2023/06/06/matt-rife-to-embark-on-massive-comedy-tour-across-north-america-australia-europe/,2023-06-06,2023-07-20,2024-10-20,Century II Concert Hall,"Wichita, KS",Other,FALSE,,,TRUE
Matt Rife To Embark On Massive Comedy Tour Across North America,"Matt Rife To Embark On Massive Comedy Tour Across North America, Australia, Europe",https://news.pollstar.com/2023/06/06/matt-rife-to-embark-on-massive-comedy-tour-across-north-america-australia-europe/,2023-06-06,2023-07-20,2024-10-20,Kansas City Music Hall,"Kansas City, MO",Theater,FALSE,,,TRUE
Matt Rife To Embark On Massive Comedy Tour Across North America,"Matt Rife To Embark On Massive Comedy Tour Across North America, Australia, Europe",https://news.pollstar.com/2023/06/06/matt-rife-to-embark-on-massive-comedy-tour-across-north-america-australia-europe/,2023-06-06,2023-07-20,2024-10-20,Durham Performing Arts Center,"Durham, NC",Other,FALSE,,,TRUE
Matt Rife To Embark On Massive Comedy Tour Across North America,"Matt Rife To Embark On Massive Comedy Tour Across North America, Australia, Europe",https://news.pollstar.com/2023/06/06/matt-rife-to-embark-on-massive-comedy-tour-across-north-america-australia-europe/,2023-06-06,2023-07-20,2024-10-20,Johnny Mercer Theatre,"Savannah, GA",Theater,FALSE,,,TRUE
Matt Rife To Embark On Massive Comedy Tour Across North America,"Matt Rife To Embark On Massive Comedy Tour Across North America, Australia, Europe",https://news.pollstar.com/2023/06/06/matt-rife-to-embark-on-massive-comedy-tour-across-north-america-australia-europe/,2023-06-06,2023-07-20,2024-10-20,BJCC Concert Hall,"Birmingham, AL",Theater,FALSE,,,TRUE
Matt Rife To Embark On Massive Comedy Tour Across North America,"Matt Rife To Embark On Massive Comedy Tour Across North America, Australia, Europe",https://news.pollstar.com/2023/06/06/matt-rife-to-embark-on-massive-comedy-tour-across-north-america-australia-europe/,2023-06-06,2023-07-20,2024-10-20,Stephens Auditorium,"Ames, IA",Theater,FALSE,,,TRUE
Matt Rife To Embark On Massive Comedy Tour Across North America,"Matt Rife To Embark On Massive Comedy Tour Across North America, Australia, Europe",https://news.pollstar.com/2023/06/06/matt-rife-to-embark-on-massive-comedy-tour-across-north-america-australia-europe/,2023-06-06,2023-07-20,2024-10-20,Paramount Theatre,"Cedar Rapids, IA",Theater,FALSE,,,TRUE
Matt Rife To Embark On Massive Comedy Tour Across North America,"Matt Rife To Embark On Massive Comedy Tour Across North America, Australia, Europe",https://news.pollstar.com/2023/06/06/matt-rife-to-embark-on-massive-comedy-tour-across-north-america-australia-europe/,2023-06-06,2023-07-20,2024-10-20,Steelhouse Omaha,"Omaha, NE",Theater,FALSE,,,TRUE
Matt Rife To Embark On Massive Comedy Tour Across North America,"Matt Rife To Embark On Massive Comedy Tour Across North America, Australia, Europe",https://news.pollstar.com/2023/06/06/matt-rife-to-embark-on-massive-comedy-tour-across-north-america-australia-europe/,2023-06-06,2023-07-20,2024-10-20,Will Rogers Auditorium,"Fort Worth, TX",Theater,FALSE,,,TRUE
Matt Rife To Embark On Massive Comedy Tour Across North America,"Matt Rife To Embark On Massive Comedy Tour Across North America, Australia, Europe",https://news.pollstar.com/2023/06/06/matt-rife-to-embark-on-massive-comedy-tour-across-north-america-australia-europe/,2023-06-06,2023-07-20,2024-10-20,The Pavilion at Toyota Music Factory,"Irving, TX",Amphitheater,LYV,,,TRUE
Matt Rife To Embark On Massive Comedy Tour Across North America,"Matt Rife To Embark On Massive Comedy Tour Across North America, Australia, Europe",https://news.pollstar.com/2023/06/06/matt-rife-to-embark-on-massive-comedy-tour-across-north-america-australia-europe/,2023-06-06,2023-07-20,2024-10-20,Smart Financial Centre at Sugar Land,"Sugar Land, TX",Theater,FALSE,,,TRUE
Matt Rife To Embark On Massive Comedy Tour Across North America,"Matt Rife To Embark On Massive Comedy Tour Across North America, Australia, Europe",https://news.pollstar.com/2023/06/06/matt-rife-to-embark-on-massive-comedy-tour-across-north-america-australia-europe/,2023-06-06,2023-07-20,2024-10-20,ACL Live at The Moody Theater - SOLD OUT,"Austin, TX",Other,FALSE,,,TRUE
Matt Rife To Embark On Massive Comedy Tour Across North America,"Matt Rife To Embark On Massive Comedy Tour Across North America, Australia, Europe",https://news.pollstar.com/2023/06/06/matt-rife-to-embark-on-massive-comedy-tour-across-north-america-australia-europe/,2023-06-06,2023-07-20,2024-10-20,Majestic Theatre,"San Antonio, TX",Theater,FALSE,,,TRUE
Matt Rife To Embark On Massive Comedy Tour Across North America,"Matt Rife To Embark On Massive Comedy Tour Across North America, Australia, Europe",https://news.pollstar.com/2023/06/06/matt-rife-to-embark-on-massive-comedy-tour-across-north-america-australia-europe/,2023-06-06,2023-07-20,2024-10-20,Dolby Theatre,"Los Angeles, CA",Theater,FALSE,,,TRUE
Matt Rife To Embark On Massive Comedy Tour Across North America,"Matt Rife To Embark On Massive Comedy Tour Across North America, Australia, Europe",https://news.pollstar.com/2023/06/06/matt-rife-to-embark-on-massive-comedy-tour-across-north-america-australia-europe/,2023-06-06,2023-07-20,2024-10-20,Luther Burbank Center for the Arts,"Santa Rosa, CA",Other,FALSE,,,TRUE
Matt Rife To Embark On Massive Comedy Tour Across North America,"Matt Rife To Embark On Massive Comedy Tour Across North America, Australia, Europe",https://news.pollstar.com/2023/06/06/matt-rife-to-embark-on-massive-comedy-tour-across-north-america-australia-europe/,2023-06-06,2023-07-20,2024-10-20,San Jose Civic,"San Jose, CA",Theater,FALSE,,,TRUE
Matt Rife To Embark On Massive Comedy Tour Across North America,"Matt Rife To Embark On Massive Comedy Tour Across North America, Australia, Europe",https://news.pollstar.com/2023/06/06/matt-rife-to-embark-on-massive-comedy-tour-across-north-america-australia-europe/,2023-06-06,2023-07-20,2024-10-20,Hard Rock Live,"Wheatland, CA",Theater,FALSE,,,TRUE
Matt Rife To Embark On Massive Comedy Tour Across North America,"Matt Rife To Embark On Massive Comedy Tour Across North America, Australia, Europe",https://news.pollstar.com/2023/06/06/matt-rife-to-embark-on-massive-comedy-tour-across-north-america-australia-europe/,2023-06-06,2023-07-20,2024-10-20,Sacramento Memorial Auditorium,"Sacramento, CA",Theater,FALSE,,,TRUE
Matt Rife To Embark On Massive Comedy Tour Across North America,"Matt Rife To Embark On Massive Comedy Tour Across North America, Australia, Europe",https://news.pollstar.com/2023/06/06/matt-rife-to-embark-on-massive-comedy-tour-across-north-america-australia-europe/,2023-06-06,2023-07-20,2024-10-20,North Charleston Performing Arts Center,"Charleston, SC",Theater,FALSE,,,TRUE
Matt Rife To Embark On Massive Comedy Tour Across North America,"Matt Rife To Embark On Massive Comedy Tour Across North America, Australia, Europe",https://news.pollstar.com/2023/06/06/matt-rife-to-embark-on-massive-comedy-tour-across-north-america-australia-europe/,2023-06-06,2023-07-20,2024-10-20,Township Auditorium,"Columbia, SC",Theater,FALSE,,,TRUE
Matt Rife To Embark On Massive Comedy Tour Across North America,"Matt Rife To Embark On Massive Comedy Tour Across North America, Australia, Europe",https://news.pollstar.com/2023/06/06/matt-rife-to-embark-on-massive-comedy-tour-across-north-america-australia-europe/,2023-06-06,2023-07-20,2024-10-20,Columbia County Performing Arts Center,"Evans, GA",Other,FALSE,,,TRUE
