artist_name,headline,link,announcement_date,start_date,end_date,venue_name,venue_city,venue_type,venue_nation,last_tour_gross,last_tickets_sold,tour_announcement
Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,https://news.pollstar.com/2024/08/13/social-media-star-matt-mathews-embarking-on-boujee-on-a-budget-tour/,2024-08-13,2025-10-25,2026-05-03,Proctors,"Schenectady, NY",Theater,FALSE,,,TRUE
Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,https://news.pollstar.com/2024/08/13/social-media-star-matt-mathews-embarking-on-boujee-on-a-budget-tour/,2024-08-13,2025-10-25,2026-05-03,The Met Philadelphia presented by Highmark,"Philadelphia, PA",Theater,LYV,,,TRUE
Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,https://news.pollstar.com/2024/08/13/social-media-star-matt-mathews-embarking-on-boujee-on-a-budget-tour/,2024-08-13,2025-10-25,2026-05-03,Wellmont Theater,"Montclair, NJ",Theater,FALSE,,,TRUE
Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,https://news.pollstar.com/2024/08/13/social-media-star-matt-mathews-embarking-on-boujee-on-a-budget-tour/,2024-08-13,2025-10-25,2026-05-03,Carnegie of Homestead Music Hall,"Pittsburgh, PA",Other,FALSE,,,TRUE
Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,https://news.pollstar.com/2024/08/13/social-media-star-matt-mathews-embarking-on-boujee-on-a-budget-tour/,2024-08-13,2025-10-25,2026-05-03,The Lyric,"Baltimore, MD",Auditorium,FALSE,,,TRUE
Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,https://news.pollstar.com/2024/08/13/social-media-star-matt-mathews-embarking-on-boujee-on-a-budget-tour/,2024-08-13,2025-10-25,2026-05-03,Capitol Center For The Arts,"Concord, NH",Other,FALSE,,,TRUE
Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,https://news.pollstar.com/2024/08/13/social-media-star-matt-mathews-embarking-on-boujee-on-a-budget-tour/,2024-08-13,2025-10-25,2026-05-03,Ameristar Casino Hotel Kansas City,"Kansas City, MO",Club,FALSE,,,TRUE
Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,https://news.pollstar.com/2024/08/13/social-media-star-matt-mathews-embarking-on-boujee-on-a-budget-tour/,2024-08-13,2025-10-25,2026-05-03,Historic Elsinore Theatre,"Salem, OR",Auditorium,FALSE,,,TRUE
Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,https://news.pollstar.com/2024/08/13/social-media-star-matt-mathews-embarking-on-boujee-on-a-budget-tour/,2024-08-13,2025-10-25,2026-05-03,The Fox,"Spokane, WA",Theater,FALSE,,,TRUE
Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,https://news.pollstar.com/2024/08/13/social-media-star-matt-mathews-embarking-on-boujee-on-a-budget-tour/,2024-08-13,2025-10-25,2026-05-03,Toyota Center,"Kennewick, WA",Arena,FALSE,,,TRUE
Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,https://news.pollstar.com/2024/08/13/social-media-star-matt-mathews-embarking-on-boujee-on-a-budget-tour/,2024-08-13,2025-10-25,2026-05-03,Balboa Theatre,"San Diego, CA",Auditorium,FALSE,,,TRUE
Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,https://news.pollstar.com/2024/08/13/social-media-star-matt-mathews-embarking-on-boujee-on-a-budget-tour/,2024-08-13,2025-10-25,2026-05-03,Long Beach Terrace Theater,"Long Beach, CA",Theater,FALSE,,,TRUE
Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,https://news.pollstar.com/2024/08/13/social-media-star-matt-mathews-embarking-on-boujee-on-a-budget-tour/,2024-08-13,2025-10-25,2026-05-03,Saroyan Theatre,"Fresno, CA",Theater,FALSE,,,TRUE
Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,https://news.pollstar.com/2024/08/13/social-media-star-matt-mathews-embarking-on-boujee-on-a-budget-tour/,2024-08-13,2025-10-25,2026-05-03,Barbara Mann Performing Arts Hall,"Fort Myers, FL",Other,FALSE,,,TRUE
Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,https://news.pollstar.com/2024/08/13/social-media-star-matt-mathews-embarking-on-boujee-on-a-budget-tour/,2024-08-13,2025-10-25,2026-05-03,Mahaffey Theater,"St. Petersburg, FL",Theater,FALSE,,,TRUE
Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,https://news.pollstar.com/2024/08/13/social-media-star-matt-mathews-embarking-on-boujee-on-a-budget-tour/,2024-08-13,2025-10-25,2026-05-03,Saenger Theatre,"Pensacola, FL",Theater,FALSE,,,TRUE
Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,https://news.pollstar.com/2024/08/13/social-media-star-matt-mathews-embarking-on-boujee-on-a-budget-tour/,2024-08-13,2025-10-25,2026-05-03,California Theatre,"San Jose, CA",Auditorium,FALSE,,,TRUE
Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,https://news.pollstar.com/2024/08/13/social-media-star-matt-mathews-embarking-on-boujee-on-a-budget-tour/,2024-08-13,2025-10-25,2026-05-03,Hard Rock Live,"Wheatland, CA",Theater,FALSE,,,TRUE
Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,https://news.pollstar.com/2024/08/13/social-media-star-matt-mathews-embarking-on-boujee-on-a-budget-tour/,2024-08-13,2025-10-25,2026-05-03,The Wiltern,"Los Angeles, CA",Theater,LYV,,,TRUE
Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,https://news.pollstar.com/2024/08/13/social-media-star-matt-mathews-embarking-on-boujee-on-a-budget-tour/,2024-08-13,2025-10-25,2026-05-03,State Theatre,"Minneapolis, MN",Theater,FALSE,,,TRUE
Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,https://news.pollstar.com/2024/08/13/social-media-star-matt-mathews-embarking-on-boujee-on-a-budget-tour/,2024-08-13,2025-10-25,2026-05-03,Stephens Auditorium,"Ames, IA",Theater,FALSE,,,TRUE
Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,https://news.pollstar.com/2024/08/13/social-media-star-matt-mathews-embarking-on-boujee-on-a-budget-tour/,2024-08-13,2025-10-25,2026-05-03,Steelhouse Omaha,"Omaha, NE",Theater,FALSE,,,TRUE
Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,https://news.pollstar.com/2024/08/13/social-media-star-matt-mathews-embarking-on-boujee-on-a-budget-tour/,2024-08-13,2025-10-25,2026-05-03,Walton Arts Center,"Fayetteville, AR",Other,FALSE,,,TRUE
Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,https://news.pollstar.com/2024/08/13/social-media-star-matt-mathews-embarking-on-boujee-on-a-budget-tour/,2024-08-13,2025-10-25,2026-05-03,Gillioz Theatre,"Springfield, MO",Auditorium,FALSE,,,TRUE
Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,https://news.pollstar.com/2024/08/13/social-media-star-matt-mathews-embarking-on-boujee-on-a-budget-tour/,2024-08-13,2025-10-25,2026-05-03,Century II Concert Hall,"Wichita, KS",Other,FALSE,,,TRUE
Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,https://news.pollstar.com/2024/08/13/social-media-star-matt-mathews-embarking-on-boujee-on-a-budget-tour/,2024-08-13,2025-10-25,2026-05-03,Ovens Auditorium,"Charlotte, NC",Theater,FALSE,,,TRUE
Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,https://news.pollstar.com/2024/08/13/social-media-star-matt-mathews-embarking-on-boujee-on-a-budget-tour/,2024-08-13,2025-10-25,2026-05-03,Tabernacle,"Atlanta, GA",Theater,LYV,,,TRUE
Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,https://news.pollstar.com/2024/08/13/social-media-star-matt-mathews-embarking-on-boujee-on-a-budget-tour/,2024-08-13,2025-10-25,2026-05-03,Steven Tanger Center for the Performing Arts,"Greensboro, NC",Arena,FALSE,,,TRUE
Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,https://news.pollstar.com/2024/08/13/social-media-star-matt-mathews-embarking-on-boujee-on-a-budget-tour/,2024-08-13,2025-10-25,2026-05-03,Crown Theatre,"Fayetteville, NC",Auditorium,FALSE,,,TRUE
Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,https://news.pollstar.com/2024/08/13/social-media-star-matt-mathews-embarking-on-boujee-on-a-budget-tour/,2024-08-13,2025-10-25,2026-05-03,Broome County Forum Theater,"Binghamton, NY",Theater,FALSE,,,TRUE
Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,https://news.pollstar.com/2024/08/13/social-media-star-matt-mathews-embarking-on-boujee-on-a-budget-tour/,2024-08-13,2025-10-25,2026-05-03,The Capitol Theatre,"Port Chester, NY",Theater,FALSE,,,TRUE
Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,https://news.pollstar.com/2024/08/13/social-media-star-matt-mathews-embarking-on-boujee-on-a-budget-tour/,2024-08-13,2025-10-25,2026-05-03,The Paramount,"Huntington, NY",Theater,FALSE,,,TRUE
Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,https://news.pollstar.com/2024/08/13/social-media-star-matt-mathews-embarking-on-boujee-on-a-budget-tour/,2024-08-13,2025-10-25,2026-05-03,Tennessee Theatre,"Knoxville, TN",Auditorium,FALSE,,,TRUE
Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,https://news.pollstar.com/2024/08/13/social-media-star-matt-mathews-embarking-on-boujee-on-a-budget-tour/,2024-08-13,2025-10-25,2026-05-03,The Louisville Palace,"Louisville, KY",Theater,FALSE,,,TRUE
Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,https://news.pollstar.com/2024/08/13/social-media-star-matt-mathews-embarking-on-boujee-on-a-budget-tour/,2024-08-13,2025-10-25,2026-05-03,Chicago Theatre,"Chicago, IL",Theater,LYV,,,TRUE
Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,https://news.pollstar.com/2024/08/13/social-media-star-matt-mathews-embarking-on-boujee-on-a-budget-tour/,2024-08-13,2025-10-25,2026-05-03,Florida Theater,"Jacksonville, FL",Theater,FALSE,,,TRUE
Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,https://news.pollstar.com/2024/08/13/social-media-star-matt-mathews-embarking-on-boujee-on-a-budget-tour/,2024-08-13,2025-10-25,2026-05-03,Fillmore Miami Beach At Jackie Gleason Theatre,"Miami, FL",Theater,LYV,,,TRUE
Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,https://news.pollstar.com/2024/08/13/social-media-star-matt-mathews-embarking-on-boujee-on-a-budget-tour/,2024-08-13,2025-10-25,2026-05-03,Maxwell C. King Center For Perf. Arts,"Melbourne, FL",Other,FALSE,,,TRUE
Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,https://news.pollstar.com/2024/08/13/social-media-star-matt-mathews-embarking-on-boujee-on-a-budget-tour/,2024-08-13,2025-10-25,2026-05-03,Mershon Auditorium,"Columbus, OH",Theater,FALSE,,,TRUE
Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,https://news.pollstar.com/2024/08/13/social-media-star-matt-mathews-embarking-on-boujee-on-a-budget-tour/,2024-08-13,2025-10-25,2026-05-03,Peoria Civic Theater,"Peoria, IL",Theater,FALSE,,,TRUE
Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,https://news.pollstar.com/2024/08/13/social-media-star-matt-mathews-embarking-on-boujee-on-a-budget-tour/,2024-08-13,2025-10-25,2026-05-03,The Factory,"St. Louis, MO",Club,FALSE,,,TRUE
Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,https://news.pollstar.com/2024/08/13/social-media-star-matt-mathews-embarking-on-boujee-on-a-budget-tour/,2024-08-13,2025-10-25,2026-05-03,Buffalo State Performing Arts Center,"Buffalo, NY",Other,FALSE,,,TRUE
Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,https://news.pollstar.com/2024/08/13/social-media-star-matt-mathews-embarking-on-boujee-on-a-budget-tour/,2024-08-13,2025-10-25,2026-05-03,Akron Civic Theatre,"Akron, OH",Theater,FALSE,,,TRUE
Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,https://news.pollstar.com/2024/08/13/social-media-star-matt-mathews-embarking-on-boujee-on-a-budget-tour/,2024-08-13,2025-10-25,2026-05-03,Victory Theatre,"Evansville, IN",Auditorium,FALSE,,,TRUE
Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,https://news.pollstar.com/2024/08/13/social-media-star-matt-mathews-embarking-on-boujee-on-a-budget-tour/,2024-08-13,2025-10-25,2026-05-03,GLC Live at 20 Monroe,"Grand Rapids, MI",Theater,FALSE,,,TRUE
Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,https://news.pollstar.com/2024/08/13/social-media-star-matt-mathews-embarking-on-boujee-on-a-budget-tour/,2024-08-13,2025-10-25,2026-05-03,Pabst Theater,"Milwaukee, WI",Theater,FALSE,,,TRUE
Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,https://news.pollstar.com/2024/08/13/social-media-star-matt-mathews-embarking-on-boujee-on-a-budget-tour/,2024-08-13,2025-10-25,2026-05-03,Coronado Theatre,"Rockford, IL",Auditorium,FALSE,,,TRUE
Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,https://news.pollstar.com/2024/08/13/social-media-star-matt-mathews-embarking-on-boujee-on-a-budget-tour/,2024-08-13,2025-10-25,2026-05-03,Bayou Music Center,"Houston, TX",Amphitheater,LYV,,,TRUE
Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,https://news.pollstar.com/2024/08/13/social-media-star-matt-mathews-embarking-on-boujee-on-a-budget-tour/,2024-08-13,2025-10-25,2026-05-03,Majestic Theatre,"Dallas, TX",Theater,FALSE,,,TRUE
Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,https://news.pollstar.com/2024/08/13/social-media-star-matt-mathews-embarking-on-boujee-on-a-budget-tour/,2024-08-13,2025-10-25,2026-05-03,ACL Live - Moody Theater,"Austin, TX",Theater,FALSE,,,TRUE
Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,https://news.pollstar.com/2024/08/13/social-media-star-matt-mathews-embarking-on-boujee-on-a-budget-tour/,2024-08-13,2025-10-25,2026-05-03,Avalon Theatre,"Grand Junction, CO",Auditorium,FALSE,,,TRUE
Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,Social Media Star Matt Mathews Embarking On ‘Boujee On A Budget’ Tour,https://news.pollstar.com/2024/08/13/social-media-star-matt-mathews-embarking-on-boujee-on-a-budget-tour/,2024-08-13,2025-10-25,2026-05-03,Paramount Theatre,"Denver, CO",Theater,FALSE,,,TRUE
The Hu Plot North American Fall Tour,The Hu Plot North American Fall Tour,https://news.pollstar.com/2024/08/12/the-hu-plot-north-american-fall-tour/,2024-08-12,2024-10-12,2024-11-15,The Catalyst,"Santa Cruz, CA",Club,FALSE,,,TRUE
The Hu Plot North American Fall Tour,The Hu Plot North American Fall Tour,https://news.pollstar.com/2024/08/12/the-hu-plot-north-american-fall-tour/,2024-08-12,2024-10-12,2024-11-15,Knitting Factory,"Spokane, WA",Club,FALSE,,,TRUE
The Hu Plot North American Fall Tour,The Hu Plot North American Fall Tour,https://news.pollstar.com/2024/08/12/the-hu-plot-north-american-fall-tour/,2024-08-12,2024-10-12,2024-11-15,Val Air Ballroom,"West Des Moines, IA",Other,FALSE,,,TRUE
The Hu Plot North American Fall Tour,The Hu Plot North American Fall Tour,https://news.pollstar.com/2024/08/12/the-hu-plot-north-american-fall-tour/,2024-08-12,2024-10-12,2024-11-15,House of Blues,"Cleveland, OH",Club,LYV,,,TRUE
The Hu Plot North American Fall Tour,The Hu Plot North American Fall Tour,https://news.pollstar.com/2024/08/12/the-hu-plot-north-american-fall-tour/,2024-08-12,2024-10-12,2024-11-15,Bronson Centre,"Ottawa, ON",Arena,FALSE,,,TRUE
The Hu Plot North American Fall Tour,The Hu Plot North American Fall Tour,https://news.pollstar.com/2024/08/12/the-hu-plot-north-american-fall-tour/,2024-08-12,2024-10-12,2024-11-15,Electric City,"Buffalo, NY",Club,FALSE,,,TRUE
The Hu Plot North American Fall Tour,The Hu Plot North American Fall Tour,https://news.pollstar.com/2024/08/12/the-hu-plot-north-american-fall-tour/,2024-08-12,2024-10-12,2024-11-15,Empire Live,"Albany, NY",Theater,FALSE,,,TRUE
The Hu Plot North American Fall Tour,The Hu Plot North American Fall Tour,https://news.pollstar.com/2024/08/12/the-hu-plot-north-american-fall-tour/,2024-08-12,2024-10-12,2024-11-15,Harrisburg Midtown Arts Center,"Harrisburg, PA",Other,FALSE,,,TRUE
The Hu Plot North American Fall Tour,The Hu Plot North American Fall Tour,https://news.pollstar.com/2024/08/12/the-hu-plot-north-american-fall-tour/,2024-08-12,2024-10-12,2024-11-15,House of Blues,"Houston, TX",Club,LYV,,,TRUE
Kevin Hart,Kevin Hart Adds Additional Dates To ‘Acting My Age’ Tour,https://news.pollstar.com/2024/08/06/kevin-hart-adds-additional-dates-to-acting-my-age-tour/,2024-08-06,2025-01-03,2025-03-28,The Chicago Theatre,"Chicago, IL",Theater,LYV,,,TRUE
Kevin Hart,Kevin Hart Adds Additional Dates To ‘Acting My Age’ Tour,https://news.pollstar.com/2024/08/06/kevin-hart-adds-additional-dates-to-acting-my-age-tour/,2024-08-06,2025-01-03,2025-03-28,Fox Theatre,"Detroit, MI",Theater,FALSE,,,TRUE
Kevin Hart,Kevin Hart Adds Additional Dates To ‘Acting My Age’ Tour,https://news.pollstar.com/2024/08/06/kevin-hart-adds-additional-dates-to-acting-my-age-tour/,2024-08-06,2025-01-03,2025-03-28,Ovens Auditorium,"Charlotte, NC",Theater,FALSE,,,TRUE
Kevin Hart,Kevin Hart Adds Additional Dates To ‘Acting My Age’ Tour,https://news.pollstar.com/2024/08/06/kevin-hart-adds-additional-dates-to-acting-my-age-tour/,2024-08-06,2025-01-03,2025-03-28,Shea’s Performing Arts Center,"Buffalo, NY",Other,FALSE,,,TRUE
Kevin Hart,Kevin Hart Adds Additional Dates To ‘Acting My Age’ Tour,https://news.pollstar.com/2024/08/06/kevin-hart-adds-additional-dates-to-acting-my-age-tour/,2024-08-06,2025-01-03,2025-03-28,Bass Concert Hall,"Austin, TX",Theater,FALSE,,,TRUE
Kevin Hart,Kevin Hart Adds Additional Dates To ‘Acting My Age’ Tour,https://news.pollstar.com/2024/08/06/kevin-hart-adds-additional-dates-to-acting-my-age-tour/,2024-08-06,2025-01-03,2025-03-28,Saenger Theatre,"New Orleans, LA",Theater,FALSE,,,TRUE
Kevin Hart,Kevin Hart Adds Additional Dates To ‘Acting My Age’ Tour,https://news.pollstar.com/2024/08/06/kevin-hart-adds-additional-dates-to-acting-my-age-tour/,2024-08-06,2025-01-03,2025-03-28,DPAC,"Durham, NC",Theater,FALSE,,,TRUE
Kevin Hart,Kevin Hart Adds Additional Dates To ‘Acting My Age’ Tour,https://news.pollstar.com/2024/08/06/kevin-hart-adds-additional-dates-to-acting-my-age-tour/,2024-08-06,2025-01-03,2025-03-28,The Armory,"Minneapolis, MN",Theater,FALSE,,,TRUE
Kevin Hart,Kevin Hart Adds Additional Dates To ‘Acting My Age’ Tour,https://news.pollstar.com/2024/08/06/kevin-hart-adds-additional-dates-to-acting-my-age-tour/,2024-08-06,2025-01-03,2025-03-28,Radio City Music Hall,"New York, NY",Theater,FALSE,,,TRUE
Kevin Hart,Kevin Hart Adds Additional Dates To ‘Acting My Age’ Tour,https://news.pollstar.com/2024/08/06/kevin-hart-adds-additional-dates-to-acting-my-age-tour/,2024-08-06,2025-01-03,2025-03-28,Lyric Baltimore,"Baltimore, MD",Auditorium,FALSE,,,TRUE
Chicago,Chicago Extends 2024 Run With North American Fall Tour,https://news.pollstar.com/2024/08/05/chicago-extends-2024-run-with-north-american-fall-tour/,2024-08-05,2024-10-22,2024-11-17,Brown County Music Center,"Nashville, IN",Other,FALSE,,,TRUE
Chicago,Chicago Extends 2024 Run With North American Fall Tour,https://news.pollstar.com/2024/08/05/chicago-extends-2024-run-with-north-american-fall-tour/,2024-08-05,2024-10-22,2024-11-17,Warner Theatre,"Erie, PA",Theater,LYV,,,TRUE
Chicago,Chicago Extends 2024 Run With North American Fall Tour,https://news.pollstar.com/2024/08/05/chicago-extends-2024-run-with-north-american-fall-tour/,2024-08-05,2024-10-22,2024-11-17,Wind Creek Event Center,"Bethlehem, PA",Arena,FALSE,,,TRUE
Chicago,Chicago Extends 2024 Run With North American Fall Tour,https://news.pollstar.com/2024/08/05/chicago-extends-2024-run-with-north-american-fall-tour/,2024-08-05,2024-10-22,2024-11-17,Mayo Performing Arts Center,"Morristown, NJ",Other,FALSE,,,TRUE
Chicago,Chicago Extends 2024 Run With North American Fall Tour,https://news.pollstar.com/2024/08/05/chicago-extends-2024-run-with-north-american-fall-tour/,2024-08-05,2024-10-22,2024-11-17,The Capitol Theatre,"Port Chester, NY",Theater,FALSE,,,TRUE
Chicago,Chicago Extends 2024 Run With North American Fall Tour,https://news.pollstar.com/2024/08/05/chicago-extends-2024-run-with-north-american-fall-tour/,2024-08-05,2024-10-22,2024-11-17,The Capitol Theatre,"Port Chester, NY",Theater,FALSE,,,TRUE
Chicago,Chicago Extends 2024 Run With North American Fall Tour,https://news.pollstar.com/2024/08/05/chicago-extends-2024-run-with-north-american-fall-tour/,2024-08-05,2024-10-22,2024-11-17,Hard Rock Live,"Atlantic City, NJ",Theater,FALSE,,,TRUE
Chicago,Chicago Extends 2024 Run With North American Fall Tour,https://news.pollstar.com/2024/08/05/chicago-extends-2024-run-with-north-american-fall-tour/,2024-08-05,2024-10-22,2024-11-17,Hard Rock Live,"Atlantic City, NJ",Theater,FALSE,,,TRUE
Chicago,Chicago Extends 2024 Run With North American Fall Tour,https://news.pollstar.com/2024/08/05/chicago-extends-2024-run-with-north-american-fall-tour/,2024-08-05,2024-10-22,2024-11-17,The Lyric,"Baltimore, MD",Auditorium,FALSE,,,TRUE
Chicago,Chicago Extends 2024 Run With North American Fall Tour,https://news.pollstar.com/2024/08/05/chicago-extends-2024-run-with-north-american-fall-tour/,2024-08-05,2024-10-22,2024-11-17,The Stanley Theatre,"Utica, NY",Auditorium,FALSE,,,TRUE
Chicago,Chicago Extends 2024 Run With North American Fall Tour,https://news.pollstar.com/2024/08/05/chicago-extends-2024-run-with-north-american-fall-tour/,2024-08-05,2024-10-22,2024-11-17,The Colosseum at Caesars Windsor,"Windsor, ON",Theater,FALSE,,,TRUE
Chicago,Chicago Extends 2024 Run With North American Fall Tour,https://news.pollstar.com/2024/08/05/chicago-extends-2024-run-with-north-american-fall-tour/,2024-08-05,2024-10-22,2024-11-17,OLG Stage at Fallsview Casino,"Niagara Falls, ON",Theater,FALSE,,,TRUE
Chicago,Chicago Extends 2024 Run With North American Fall Tour,https://news.pollstar.com/2024/08/05/chicago-extends-2024-run-with-north-american-fall-tour/,2024-08-05,2024-10-22,2024-11-17,Stranahan Theater,"Toledo, OH",Theater,FALSE,,,TRUE
Chicago,Chicago Extends 2024 Run With North American Fall Tour,https://news.pollstar.com/2024/08/05/chicago-extends-2024-run-with-north-american-fall-tour/,2024-08-05,2024-10-22,2024-11-17,Mershon Auditorium,"Columbus, OH",Theater,FALSE,,,TRUE
Chicago,Chicago Extends 2024 Run With North American Fall Tour,https://news.pollstar.com/2024/08/05/chicago-extends-2024-run-with-north-american-fall-tour/,2024-08-05,2024-10-22,2024-11-17,Silver Creek Event Center,"New Buffalo, MI",Other,FALSE,,,TRUE
